index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
(49,),1.294277889848224,7.590395908278068,2.262794418218899,5.644781799472955,1.34728297395059,0.1646554074638721,0.005546487774266208,7.314035825260721,2.446747527518081,6.689301667564756,5.337747790094257,7.684842166177028,5.047304182381028,4.488792406734629,7.474035938610068,0.1770883996476498,4.542768999238319,1.503005470059763,7.748046474775991,4.921319498814348,2.90885727330618,2.980414862926802,7.5986077588698,2.945079465790971,0.4329697564235408,1.340246572362052,4.558296179123661,6.088412987368182,2.768720423490902,5.963928319256575,6.989183013564617,6.380404835524246,1.831519672289572,7.793444888130422,4.509720539338796,4.042875555409865,5.943405217042053,3.82694439175095,3.425555017081081,4.367398365434207,1.309545789170246,3.46766935142096,4.703514726409773,5.743235695806882,4.167655880294356,1.538478500750617,0.3241844866558612,7.46763255449155,6.566968859934669,4.929254581592538,6.641773547665209,4.144520395782581,4.489476962685099,4.967002187075393,6.705567013247734,0.9700746176883015,4.848157967593931,6.93020907787757,5.793134449211333,6.640495386941619,0.1199444134939903,5.777213429623377,5.577100069188785,7.551151102149936,4.646619065055444,6.622489615323424,7.488351607416055,6.013248743290832,0.3783911027953005,5.716554350163153
(50,),4.841942916501048,7.403808220882615,5.995608962605071,5.520839154246289,4.031116236157594,6.07433104976423,0.3195744808064399,7.757998182987227,5.091594661796891,2.35943288639288,4.931426313189071,2.376749263650682,4.975162843495416,6.986352126465611,4.679720080304606,5.526673282707644,4.441464046336649,2.162982038724415,2.517200769054728,6.821208056959941,0.9549341673003822,6.227083967223133,5.269886517133244,5.690808385599506,6.845673347964651,2.243340904955456,5.200108301589778,2.754280981284687,2.73303448113376,5.16950099777809,1.350819563760857,2.288139444512377,7.140208032243596,5.141254509384929,6.412537045451847,1.034969181755973,2.542052080911214,5.964645262874026,6.479421021269872,4.170560895394916,0.2249807798379993,1.071724863252193,7.053230361462638,7.26191783730503,4.690195593016152,5.54065285468373,2.985557532032262,0.1583069354696927,1.138361377560163,0.6272097884832,3.709221548561974,2.513324219269241,3.753348357878393,4.060196404874493,5.289125279928595,4.122245862877805,1.103364941292872,5.576733985027501,5.690965642269734,3.196845690812804,5.890515235713,2.106240355843339,7.325159576513912,1.963192467228093,5.027316503877032,5.571329904009443,4.861602345660949,1.504251935636384,0.3332517127000457,4.992286051473533
(51,),5.567273455787559,7.141408543582012,2.489580130258847,4.448252128461789,5.786846894424126,4.66322118655305,2.346598687119743,2.40287098282068,7.322282919322695,4.306088812465617,0.6340960393082241,0.7928061183064957,2.16670729327387,1.931013207556128,2.204702296728868,4.572143568312323,2.290742777172967,2.444495871477838,1.830493198704909,4.018170778323146,0.8269666640151091,6.847507284710852,6.905081920992834,3.2585950356199,5.833578401968613,7.464587203042642,6.759434923459508,7.566271194928216,4.47517947129752,1.71859632177449,3.366335541348719,7.983620130415666,5.26080591640373,0.3099851887268144,3.688843433296975,6.264176982279746,1.40870195527101,4.726846411370293,3.031753781180734,0.7427669877367031,3.022887128397838,5.916958974456965,7.321994564465661,0.5821589383524662,5.500358912974453,2.08199545896237,3.371748598038632,4.884202305810308,5.204316472649125,2.395476670477851,0.01908183150023578,4.047149808529642,1.175376008740761,3.492453879358329,4.048645302768622,2.549372958571624,1.858501895574335,5.113934459659697,2.125531527025637,3.160758826125467,0.5051085073577506,3.887078680338937,7.276901446480872,6.236178159747611,2.122164783951835,4.593099023732441,1.231425425663212,1.732650948843435,4.599178672696811,3.554908611155374
(52,),5.745871921991131,2.145465371824222,0.7004091524114132,6.998797134604457,6.457384533904547,2.596277492384804,2.02962267679187,0.5232766622071969,7.300400705745797,6.669479306062779,2.890744242700642,3.271597641255291,4.072200758094316,2.405154579568086,1.642396886797231,1.842337728964711,6.00071425772074,2.2145225820826,0.2031136751738135,7.371110976210003,5.584447060806421,0.2015263682063752,1.405376509739204,2.633881860168275,2.275518304710512,1.776812783047233,3.906005190279515,2.723393382612025,1.856237223975914,1.535726357935377,5.593168531801219,2.995601645849281,7.087121121645376,2.970284753741829,2.488759461982853,3.142930753467488,2.458605082998882,6.379103676175776,6.008251524236536,5.317700755074657,2.124717849930239,0.8922318086671506,3.729948105802038,5.731259071013518,6.390314950898559,3.39472017244552,1.9127308580073,1.62003269931901,1.077977730288223,7.314111794930256,7.877680621778582,6.679853970452156,7.411921295176163,0.4128945912645229,0.04334417820265096,1.136368853692178,1.987019293413191,1.812921378259122,6.385130837263636,1.058705211881466,0.2005120771186066,3.94012806909769,7.93710594260752,1.339691948622559,3.54187244824748,1.597214780515868,2.339681482003368,6.51338503394544,0.4537313610678596,6.629012545810024
(53,),5.621003249896802,1.80250292935481,5.466615037623707,6.817600625198587,6.784202644395867,1.06735553440895,6.837243000198117,6.399498845188924,3.959983712860334,5.205451237186041,1.496911922771059,1.224154496178731,6.377909014230018,6.55235583686848,0.02984957335409003,6.331573604753452,0.9469728186276816,7.636644615756243,0.4309594812884782,6.97918856814353,3.170938104212276,5.355062775237463,6.639017868883421,0.5334824396745247,1.733629035755949,7.520164402594186,7.269017523033777,4.84419392820776,1.939892062231512,6.099631557326246,6.98331320766076,2.192185550253515,6.459071372594159,2.558670689553195,5.283378557612791,6.701314068192891,0.3849994171080484,3.999861845343005,3.631198349398304,4.471885997122094,4.040725714577405,6.583032790614078,0.1409257301936495,1.272938898402328,7.471622748682084,2.671638274778319,7.892725321243479,7.113187943229816,0.05449277565827629,0.3138782615533842,0.7599485732462947,3.105539495419636,7.866884853078447,0.8403084277299471,7.641985952218639,3.513506944056576,1.204069094680025,0.4593397348175359,3.247305581493157,6.908920841651411,6.714327573041841,2.598576682095877,5.088852473013231,4.399545875917328,0.576072605052821,4.535611690043128,2.909016930597507,5.138317056612639,1.633949236003193,5.845103949359397
(54,),5.579379183084693,0.1586807812330626,6.242173564045705,4.974767004038893,6.307212317487914,7.921058349142585,6.560521441561812,2.055753675685375,3.267142109499991,7.366474911631055,3.693965011234662,3.672845148809197,3.562079535538846,0.05549124122564797,4.074359232607138,2.091590364509366,0.09546493258209676,1.062851894140436,4.228168681693874,0.9439098887691177,2.011716084414978,2.349332267721529,1.396337136385012,4.301923218597579,3.552828801479923,3.835362197652958,6.413452905412079,5.338766724480336,4.332117239268475,5.907836439369499,0.4918878285716974,7.495600872299155,7.956213425683798,3.958379711912425,0.2997961394840962,5.993826102359453,7.169608275351672,4.999038540383586,3.552213520141609,6.640838347884032,0.8088171109508608,2.971589672681668,1.149843964013271,4.613996837238856,1.598385498280569,2.904668225119668,6.547561617085386,0.06899133350771147,5.337132104815807,2.806031003996982,0.8712780077124491,6.674752569117294,6.940234360578843,5.679188578235409,5.660805670112763,5.286184249232354,4.157352886815553,1.895538870483038,0.8236442113750787,5.331324383074119,1.12615793117979,0.9292830800855296,5.447999537007198,5.986128339264678,6.166641812711861,6.92558792554131,4.509534771354396,6.130016235242919,0.4629567242913005,2.514162247435172
(55,),7.181833818332655,5.142346535747119,1.757154567554387,5.664166758777374,0.6905271446759705,2.274619230265153,4.717302641891957,4.27688673522364,3.758010851743107,7.624247924419008,6.447722572986642,7.464820276109765,4.579121617186039,5.017829102012467,2.555132716958527,4.820263659890853,4.560523105392085,1.577506708464853,3.830358701960746,7.773008395245998,6.923800316878539,2.725231315202028,5.95311243438119,3.885298711538409,6.408306674588185,0.262957156909949,5.878230139659329,6.581214895738805,3.071936800681644,5.883782899551353,0.5568829421759444,0.6425864549488188,0.1993995093177741,6.371783517684101,7.97640473492365,1.150146261036404,4.361489932976225,2.235612909697369,1.927391223113749,5.516305604165806,1.039055468906742,2.261556132502097,2.958802114128282,1.287861105082295,7.400782390369827,7.388507890894386,4.974183625366847,1.780716890912626,1.746894915458971,2.514836656942669,2.592769033565508,4.007179253824212,0.7576105564989888,2.807260898973817,6.619100557297782,1.4921369266371,0.1490552140216383,6.120934693400507,3.469523939904572,0.2566731325135241,1.022816146691683,0.6276107136785234,5.822072664987721,5.975895170192739,3.719439355712751,3.239263791877275,6.734857432637122,6.088605294893127,7.12070278222432,4.712995262518974
(56,),5.948036724775011,5.532015962656676,4.012405724223076,5.802186885878918,1.649800759514607,7.487749811091609,3.786301742040233,1.856279218434206,7.501887501056054,2.767500599919882,7.316153653251571,7.983592604879413,1.8306325699266,1.095967613453224,2.290967289259563,2.985359261819471,6.16751359366107,2.436934669328461,0.5983785306174778,3.380403442228836,1.963442905631898,5.804237953851979,1.690047933143387,0.8167415697546113,6.547869719192535,0.4882221272351583,2.927542546946073,2.517553426238476,1.693446818392512,1.276986770311543,3.817155991888807,2.500209170693165,7.613126488304268,7.473317205966294,3.693673787636475,0.2714206375300273,4.244261849719951,5.345981466120384,3.916300100476136,5.304082591990618,4.096360170864515,5.020272663286654,4.234685768205853,1.336914223903494,7.804418394197514,6.868610565812885,3.671835896917389,1.930640992989943,2.544111914123155,5.037726865645596,2.585483456785029,6.849490233337894,7.729677388379102,0.3535511775023247,3.259184191182889,7.279636918880874,5.961101609558381,1.890161025556225,3.805368818456713,0.5300304104067245,7.849746669777979,2.524494796400407,4.117030330899428,0.999654278943565,6.738312844265481,1.909548394285543,4.917864659843136,3.566162985420839,6.000072023294885,6.226875057081986
(57,),2.9933008635942,3.790028256357707,7.17626262298168,7.619125396193316,6.486175496316469,5.684028230562508,4.748852186220075,6.402077446478845,5.512608456836068,0.2953713245489875,7.557465918261649,0.1892788547979057,0.939342163818981,6.096794362504298,6.41611503875782,4.553914918619347,2.29854437389868,6.158305076857149,7.55805462126814,4.585523332872685,3.986349690916719,4.820332792545839,6.698010007223532,3.466996434583412,4.201567359076724,4.894642461193796,2.706100478451113,1.953095598999639,3.448407547802144,1.34407816386635,1.107375956324016,0.09196282525565388,1.04795441127603,7.193420616072443,3.387602634750086,6.029507629175141,7.800080272397082,7.258915448848167,3.097039516355916,2.579962551877695,5.724570699611328,6.674953732191084,2.711050498509534,3.408653271426354,3.658138537711495,0.6873326649499353,2.782187715398806,6.29151345232004,1.109599319230149,1.871275683074051,1.708529225285641,3.274468448075799,7.805088762082358,3.739715030199797,5.190006437816222,2.696828601287766,0.7970811140337525,1.742567884057719,2.852299464837869,2.834395309612757,1.351535540102676,2.175356432488904,2.966130832436742,7.883423589184079,2.577021427038751,0.8855229540131592,0.6320692017403717,3.042902164624408,7.342277128358036,0.0130477689528069
(58,),2.365636766344505,1.106846263624306,4.753419156924118,5.123876900845245,4.351017948399329,6.151162118696236,5.026248453865101,0.1124663249924171,1.696793167226241,1.471118449176962,5.081235135836216,6.72457563680109,1.970343389672457,5.530580637796056,2.720579218734238,7.694327784103235,3.654715536448913,1.13705976936653,2.380039936914024,7.011759564231412,1.922258311711865,7.612399935724389,7.479865206530597,5.137069707140167,1.893273397879685,6.08546945010067,6.077498438101835,0.1872495032686941,0.5388946148812539,3.107106335200164,7.47930742804532,6.897915800814009,5.16743164201023,0.3555347802858072,6.841209446569593,1.492571416432962,3.335825197066288,3.892874298668886,7.185320628265816,2.845861919435531,4.033877971216962,5.695652351660202,6.488920930638411,7.902781029008967,4.27769617134051,0.2619882069598115,4.605573301907715,1.957683159276268,5.283371376379089,6.80174836596243,6.595309299800577,2.512407064946927,7.256124327705217,7.528536502541451,5.231521778704462,6.454413565814535,4.039131938991924,4.286154994761611,3.52964835469315,1.683941363518451,7.87784692784722,2.133315673352416,7.787907938486668,7.934733612232534,6.523772338943372,0.3538684951941173,3.015530083151546,0.469280090855043,0.2189903304173983,7.02392068196809
(59,),6.048017796350746,0.6148615224721818,3.502114154685597,3.975762501305318,7.662739559797284,5.461486440517744,0.1260701693041572,5.444724244686352,7.116106474929467,7.923773816252893,3.340780111453866,5.814755931266244,4.961786290106819,5.655611589057767,5.617711864517086,2.266495787289668,4.50664928765536,7.15123936857178,1.41733543804811,5.909521766975111,1.966733152756339,6.835175577441667,0.9856447706985408,0.748270968445027,4.233740279027812,3.202711981428253,2.225179450653981,3.037493769791646,5.777393813160048,7.426061449821526,4.470505439405983,3.778124170713788,0.9362191269602148,1.774999121131151,4.277543659707328,6.770188459100776,3.927904995282868,1.89957918592344,0.1638909049849338,1.098762783056443,4.667280872240551,6.318356496474571,3.038355412138157,1.718936699273333,4.72614358798242,7.414890978508139,7.223657499292896,2.209731909892753,7.81496457855237,5.136905749355168,5.97237938478032,4.770567496490559,4.923450131212621,1.317978606576454,7.167790061615114,0.007368502582039482,4.056340681642782,3.39818440174623,7.701238978835709,2.996326722752054,2.166026442314358,5.813183878010882,6.948321601130224,2.405624857145881,0.09350350335617695,5.074126306291972,3.750694858878624,6.607264691456036,0.6761729370681191,2.48854684941448
(60,),0.3109678674170223,5.199924970193992,2.76209620540964,4.584714167497214,3.156705826770574,4.128193946799057,1.197675925852201,6.113010550996825,6.129735527102725,7.638365876023262,2.556150842336525,6.959521567112401,7.019869501191672,6.654426317453826,7.76771795973939,5.744883079928466,1.302183205201002,4.491099987250825,0.08735288489741164,3.473147903143889,2.00096975805281,3.418860018628622,5.662753871336201,0.06988703696196583,5.754983777991375,4.868064721054383,7.601052611985263,2.443530146320491,3.498195628231684,5.8902781086834,6.573999577305264,4.466687913079807,7.148518818065295,7.037165661224208,4.47833832871697,4.627141470581189,5.009065317363936,4.429109285727895,7.639683691640939,7.707603751317452,5.823513166151885,5.431208508574719,1.056234920079278,1.214802168574403,4.813171413655449,5.803939240031165,2.296334303824874,6.081001107565464,4.411407105320195,1.690097663772389,0.4314080255805601,6.226601036758908,6.532627791616738,3.409523444712346,2.708511864751904,1.561674713838556,7.557282348506051,5.042118082686962,0.7886578447537932,5.729077419211995,3.71716254001499,5.832615743475404,7.370934403159596,1.696344897375757,3.312046782389873,7.253565632538925,3.272019076356516,5.933800418344003,5.57042967365927,1.702750557474526
(61,),1.883174224212305,5.538223851455027,1.574776454929855,5.0885265346955,0.8095284367124577,2.266008411410048,2.396718843636186,7.223806410996315,1.128272509371383,3.835544124699729,7.424902341886733,2.981225957580379,4.954817791843442,2.90298524944152,2.485032915992385,6.933999786400793,6.332660712420966,3.606307344987995,2.004763397265679,2.362117755662906,5.927297406074579,1.40042827006534,1.881401918672819,2.942726945410842,4.751436128964612,7.954058821717912,3.196639961187989,4.808475563210761,6.781115249054824,5.748177385955425,5.388675074366265,7.757595467120836,4.133323074424639,1.028759266398594,0.6868981063196573,0.328659524905627,2.469439497013983,6.033614930857062,6.349703553495584,6.745977029936915,3.693112184519845,2.636111595537609,7.868967548403002,6.384693756979105,4.817659367286593,2.318386921147376,7.63318436844813,2.722028241217136,3.272159824093376,4.758572683230591,1.344626516753668,3.977378961479622,3.090843811712692,4.953917133523538,5.65240601853388,3.838479507766062,6.216035452035647,6.709430505399732,3.74091565864461,3.478205926783556,4.557900166297963,2.516610745612076,5.700911452898132,3.175874027533717,6.308621795007897,7.108027703529681,7.786316282730066,6.525248802884256,3.500843390975032,4.463107259233188
(62,),3.579886065812645,7.130102333043406,6.52943036598634,2.541718499790109,1.91793311580224,7.733561036756596,2.808523587059625,1.989195261414626,0.1797244284829974,1.899210058725671,0.1120271031840186,1.252515572957396,6.886939970111127,7.192565670564088,2.982050497960501,7.584667601028809,2.589890329801416,4.350239131769737,7.766781066242467,2.225837186937818,4.205477816241923,7.002078035673263,3.764009639748512,0.1406620089724635,4.764664630675546,1.7975599159557,1.572564748033293,7.783890212070767,5.00296124163733,4.932147697644718,5.738523409006245,1.471537836860931,4.012644534578834,1.631296668013198,4.359534733848307,3.234631817695034,5.368000551731215,7.769068564670113,7.068832691617895,4.514540125319543,1.075982572297018,3.16082500423407,5.894721226571735,0.6348997074256721,4.71063196339381,4.408417376908055,4.134695926169818,6.266205073912376,4.987814790512088,3.206938600981636,7.425309959952729,1.802315093039164,1.188122892825725,2.261468659073632,1.997649416944483,4.008955887428725,2.543995334748784,4.8084424967515,6.295325604712888,2.086949070927259,4.55269536638317,7.892177989880685,3.886809726975938,7.405948921673911,0.5221933499374319,6.963911213707232,4.695050616673799,7.950071089465639,6.380274802850221,0.6128651529480038
(63,),3.402665228691412,5.50048165677312,0.2272993551718298,0.9776153074939214,4.427135383186559,6.378365395817848,2.41993075520976,1.883989134596773,7.407270506567803,6.970181368967333,4.620615876565036,4.310089818546382,4.35242348685507,1.889088448427882,7.062536233185615,3.004233549619331,0.5400223314856853,2.314693917812135,6.253940812161474,6.042794490180658,2.177776818332315,7.482909005199122,3.958074216732888,2.870592609057735,3.518219434601908,2.331430533859503,3.023230996226547,5.053915544342317,3.86125822652774,5.689939144251265,2.656199367385492,7.46745286687766,1.873398523715166,3.399051702868073,2.212955405589625,7.828575308778396,0.2021431327053571,1.078635397073434,2.928840057809651,5.137919373571433,7.464244902471399,4.323027773330664,2.197189071336832,2.574826800501721,6.544017352961512,6.133930667836379,6.504744213039459,6.63469659009148,1.359552221671509,7.457119064014599,4.038115669951631,7.944924538859094,0.6581305467586308,1.345415189075263,6.552031482227337,2.090381252312805,5.690260534154135,4.826581006209024,6.729202235884673,1.718444503419946,1.693828630001155,2.308775405166986,2.249730944188331,6.450199806513292,4.749368961680558,2.005300658487212,0.098029884350095,6.833676206851205,0.2233895206377614,7.990741896462638
(64,),6.528048561610307,4.36927609360098,7.451668393418071,6.38219603752912,6.238553259518225,1.260827244827075,3.000678101283903,0.9475172212547389,5.878313684221964,0.2194416991283958,4.455293794259264,3.827578088704688,1.932877575699212,2.461055658681378,0.4150309283391541,6.866328297684357,1.940299915852724,3.798262589291781,1.771808654349516,6.32203662443106,1.260541709835131,6.986575481834454,4.414405993919456,5.236269614250062,5.601105954379325,5.839408524616498,4.166353948868346,0.1028026762119106,2.480919154765966,4.792276107956409,4.173180375436887,0.2985600334437968,2.793047405167165,4.738981884382049,2.213905808263498,0.9102674396513847,6.170203960568211,7.354924099565298,4.93540775132874,2.666804970338444,0.02612284329275451,0.54741922467979,5.901716320236774,5.028683530138156,6.039114497402646,5.162028066898394,2.972321198764238,7.789348670688982,4.013438815628502,3.267074124038485,1.306453828226822,2.084222149969026,5.443444994649485,4.571526677317197,3.867017246372278,7.26605066146209,6.961143100518303,5.796081251469502,6.228831419897144,2.391168430138134,4.240176697836427,2.353020812260083,5.159203895067015,7.646238881329556,2.844334559870394,0.2573903023761574,2.952163041920425,1.166327963968865,2.376660167082149,7.063180696286119
(65,),6.367613979996917,1.766965983322701,5.945690281838929,6.189121466466436,1.637707109636391,1.000705272947597,3.15228833311539,2.189859907025168,5.911223050690669,4.264688815664979,7.098173807616351,4.76215066168335,1.665807810846059,1.551608641166001,0.8469729440706539,5.557700908666916,0.15863778138396,2.895224301094971,2.289194819828348,1.850619644528253,4.844071626070261,0.6806944941648841,0.3129343344487612,0.6918859230592899,4.374197969612442,3.173493780601017,4.685635750357539,1.799405917129878,6.308630511578334,1.260334382276652,1.156693228444284,1.791033084796208,1.898903297381495,4.627426123029516,3.080617282980454,4.984022253522124,4.204792694949796,2.965925326565206,5.104854296869657,2.800601958136117,6.2330829498044,7.991178231369905,4.664532037806254,3.050310245018366,2.824296910909294,2.959784019633757,6.944962420536537,6.861288036197291,4.391188772397754,2.052912871182132,0.9193673776364076,4.093073553455777,4.605305725881825,0.8557991076749782,6.553119972298938,3.728826459369877,3.257063329542658,2.193811881661817,7.264622170182892,2.085075879590639,6.594148280653229,1.743808510732082,7.665510483898881,6.998292015179903,6.531068271972079,7.223176035404104,0.9446011620308477,4.885245468526227,0.7515569280396465,6.383982454033338
(66,),5.967688103635949,7.072908262432472,1.530672320565422,5.668006133411356,5.889287968315012,6.349975126583454,4.755915665772069,5.291935820719258,0.06507333178709872,3.808115549468828,3.847479651762766,1.267984186699461,0.628173961805048,4.612592700940623,2.699038717804298,3.292982666865798,0.4072819815328315,1.962552797333156,5.890886504416998,3.065057832526883,1.263745786567038,3.608952247347032,5.268798258070162,2.320303686806499,5.900198126853456,0.4922804960998013,4.933060914116548,5.602091404882696,7.21981790139044,0.9017033166702713,1.073855031281189,7.893098100455926,7.940909649345138,5.517181405800139,3.914160188202662,5.432590937213203,0.640717645886312,5.955732349525482,4.401416069572171,2.279694101675966,3.444880214485567,3.181162211177432,2.718352160299416,0.5449680919648068,6.353010871082975,2.173776044363471,0.8289984895565986,7.416704112434391,4.576251857890882,6.240289538267214,0.2622218629151339,6.970886800703727,4.803477109629215,0.5062902302726078,1.562689267041872,1.279844259503562,4.032973007881234,7.108747582038715,1.474919126548317,6.693132489468506,1.320787324374467,1.852109735949452,0.1485978284416409,1.979120587269368,4.982335803781346,3.079570267474321,4.251481219616105,0.2262149942236072,1.641424841454663,5.52811808886646
(67,),4.952309951044824,5.934629749495135,1.110170270328227,3.003088764310851,5.303043033422737,6.088697083483575,4.61901568902333,7.882609431412482,6.353643757448329,2.151527166700609,1.575245634907214,6.036442245717416,6.602683611791985,7.229929197865983,1.574368986466842,7.704332573055475,6.014607745948663,5.596863639548499,6.767713233789286,3.829927457171908,3.956219928788243,7.729844291696477,0.745761824292373,5.656965679514554,7.409221107459818,5.050409306237674,2.803463469044831,3.697296186330055,4.459065896160081,6.234869207800805,4.896519123547542,1.27424976590473,4.092379864343959,4.292786402652691,0.9002935000696973,6.479908417982646,0.1678073009756347,5.12577567509619,6.37868410315608,3.223527336680586,0.2703420716946675,5.60609601319354,2.401273638553244,3.723818772629598,7.322434532505303,5.0189772335914,3.115282992022407,1.957730284399031,4.229549150038133,5.30866080140339,5.03487103424689,1.053907556420007,0.3191279995178194,4.080483183482801,2.439020383731933,6.336279526514592,1.478169563901896,3.547739313590573,3.076214989906426,0.9063184488820171,3.659120941154677,4.311141371475132,4.704218647304083,1.74729514757592,2.653527750472886,1.180808391983327,0.711115540503345,1.028001220020759,5.773547228027552,3.198215219482792
(68,),2.30502362064771,4.061628931730383,7.594086711247389,3.423750384926096,7.983203153290103,5.180885105010026,6.620595122124945,6.870191581613834,6.94289966218699,1.952111297265921,1.264225592875621,1.919254453477001,0.5917307721711589,6.758394142054224,2.088733093260445,7.967678758048205,0.2100039219650889,7.364859179264541,5.85236268839847,5.044511714268963,7.389237347723427,6.845467948829761,4.83769570827493,7.858336514076282,4.329156686352126,5.409781480532048,0.4156278605314281,1.286062215220507,7.986249413080993,0.4837721327182707,6.447197249248293,5.93905703225282,7.412600987006183,2.30061399441667,7.622301752775918,1.296906191540658,4.034541877226999,2.722994991387458,5.66115921072954,3.366115256664238,2.029276159340076,7.889792984606524,3.239821810105456,2.760361762901464,5.915677558922311,4.683892908554941,2.170506092100868,7.405019543527938,2.606250664277036,1.074434160360676,6.232474172336882,2.160699264096078,3.732666532247034,0.02416131401484548,6.235527546738523,3.379693036325383,4.152883267754707,5.31345026212081,2.040258556041015,1.181869433889368,6.983052132436852,1.973870472027063,2.205682036629848,7.085814685400854,1.189844071388191,5.357596022990752,2.092438526355181,1.290665681326522,3.358133575367112,1.837151783375065
(69,),2.017729165865306,0.7373537169347966,3.267253771904503,0.6639516886532223,7.743924070116023,5.089332742331877,6.73325901671781,0.9587696494606732,5.135109030867883,5.443942822915029,4.69154418010032,2.479126234560947,1.814186280507798,5.119573311960833,6.229717482980289,0.1251737100551692,1.84038727555521,6.287477333739663,6.799835021273741,0.9741930476322096,2.416266642309276,7.013624661699065,2.557248360351669,4.762582888544459,2.977261291907445,6.336155699547914,0.8237329224425906,4.793645193425141,2.977946844338317,2.548536201528155,0.8411126198952373,5.392288629874905,1.860696964173894,5.705981480152172,1.599907424879407,5.444662979262968,5.093338158249963,0.9482503051416757,3.926032620914527,7.917654063922353,2.585613570809111,1.655112945579173,7.512332808633968,6.866887664345523,4.271958002651812,4.839618082378169,5.966781393018494,6.635642666710325,0.3772290670860408,0.7681337409137224,3.686483633959002,5.174043826215438,6.850866336151602,1.788386375040957,0.9556269788738448,5.149939391673699,2.195319859122105,6.240325700162805,1.832176893232426,4.974919477077178,0.1967158944878386,2.241075414647891,2.962012417863099,0.4774796606128854,4.829363733967098,5.846055414400368,2.026396118497554,4.958798026816095,3.113549913738376,1.132949769627169
(70,),1.576866313598286,5.554710072716221,0.002751190453835276,6.353199353382564,4.571185780294503,6.347864065116626,4.350707243973003,0.8128938395551047,0.9589465618555589,0.2542354071217136,0.09761919354884702,3.366148527731936,0.8815510575025107,7.445900966050893,7.888045092075983,6.405419770580198,2.291660107603619,5.123366474375091,2.161349031624904,1.560699998590567,7.294526282232565,0.8869336632318712,5.014101807488256,6.329095071538338,1.300824117171835,1.627720985764496,3.160739133642344,2.048847895695793,3.28539594654288,1.67801359324588,2.84209944300971,4.107548825158049,4.762697102524203,1.36718906191103,0.4029444390472962,4.701868463144418,6.779174059807628,3.921988118884519,6.185533497435416,5.465007309551728,2.362314138494086,6.30797055443122,2.179269631140889,4.630769493437899,0.8271316799800584,4.727523920165601,7.267818359545307,1.382692178273817,1.363381265660656,7.63061784737124,7.094444886279416,4.372920848878473,3.726984811911028,5.653028381085293,1.649631407737119,4.677487867401116,6.713371502198029,6.295886940544363,3.309505589543737,0.8647892936402928,5.294890114337826,7.942421257706865,3.487149116730493,3.42386373017434,1.220828945438491,7.364495245835394,3.956201409574064,5.690282463310614,1.397297391635657,0.9953899747142883
