index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
(51,),0.2260776266374549,0.6025850429641939,0.4438325208925571,0.1478245633662265,0.4624973343569266,0.1199176651816392,0.1315597344323465,0.9839892403086267,0.77770499163085,0.963903486321299,0.6857984579018824,0.06696773922864227,0.1481196529800661,0.05212845502984748,0.1486736699113482,0.5121663273946162,0.199876876988937,0.7245373069946643,0.1579248873060992,0.2459924356027597,0.2990472977308875,0.7303102958565787,0.1505304526158036,0.2034026568298357,0.6855560825108488,0.003310563491383861,0.9833848612142198,0.3822296969510129,0.3619992872567975,0.6197570683711311,0.4473496670466723,0.5102150999670189,0.9804428304149647,0.2526865436208827,0.6976334219769806,0.1070944615942362,0.8738689826509988,0.750867646704682,0.9743840217367362,0.5553505484137563,0.3593139165601686,0.05956829418536096,0.6124675006057091,0.8135066034826766,0.5903742855804675,0.6542558561772387,0.01029437434733026,0.5404313799041377,0.1447377220648466,0.8186834818467501,28.48421371031225,0.8390771443041601,0.9820173680134322,0.3535992219598646,0.9469542465780638,0.7190026109553598,0.1164318903007983,0.6799095567542769,0.1846311926952726,0.6774575616099147
(52,),0.7270572066686162,0.9064457983258827,0.773798731144523,0.654531696505654,0.8590907553985039,0.320117049006515,0.8031770583913923,0.0857344198704318,0.4029921914847916,0.1954163800844113,0.656312222349684,0.5849535858984657,0.870712471767377,0.3933652699485675,0.2392606878867098,0.2121609277900368,0.746036035819202,0.7055622101995144,0.6328974131240367,0.6188865084488118,0.5881680020187218,0.9009084265793342,0.7512727311068652,0.1485695760644002,0.4443458801322608,0.02141010723930543,0.7504974441217321,0.8727147807227729,0.001176575557651536,0.4133692710081785,0.7635084861213716,0.06425528600828606,0.1317086626885516,0.717562882255694,0.164931115514379,0.306006725908918,0.4656929572887509,0.1341749214863888,0.4955658234689128,0.7562024406421203,0.5425660044273738,0.2790289726955034,0.2176773094106365,0.3413552464177042,0.1750583397974457,0.2282335868675494,0.9842729168508119,0.3657045244574098,0.1481212215246171,0.6208815275579036,0.4395737927810666,29.64172766764193,0.4434898772396325,0.7339288698913693,0.9653461915705663,0.7478747147401712,0.5569624292621339,0.3787646648628032,0.006064356584113974,0.006020736835811022
(53,),0.9111346513548981,0.8662624385873595,0.1095947556478165,0.3085542871211168,0.06762914461565497,0.96523397208673,0.8412408475884718,0.5646955323250309,0.9102928450543077,0.601302297644209,0.8565043341880859,0.3574396126438531,0.1711050280887395,0.6557791071175696,0.2380299573099409,0.6069342725532941,0.5600915563194164,0.5909436968942743,0.8905750051070481,0.2892220455626971,0.2435668197075444,0.5275813509708005,0.005841810261967193,0.4604827408199726,0.5606350690938883,0.7679474102671041,0.1979135614921021,0.3900695705436767,0.4677695715432263,0.348866106358678,0.1174923779592886,0.5941855134387451,0.5523592274447986,0.3764875914640041,0.876559985300736,0.9321091278051072,0.02407440616075769,0.1142446842713736,0.01290625476558083,0.2606916623051735,0.282778003534576,0.083860002540434,0.09708235271478256,0.0312828119088649,0.01780276463700313,0.08473130547324001,0.5802506061774393,0.7672973147508081,0.8702924929101052,0.7750504709370758,0.3713890620899341,0.8933619447411436,32.33632707799541,0.07278937772530325,0.1900183042014159,0.8762274954816986,0.1316855289038986,0.5438918820811847,0.7835436245112466,0.4466387087198969
(54,),0.346727962439853,0.0821927540202823,0.8833010691020097,0.6126935319919121,0.5520948162345837,0.8407670861204005,0.1880302596303225,0.151727366683727,0.9699757386227009,0.045490185004972,0.005021135998854935,0.3070495590137131,0.294389436637841,0.1663498466200113,0.571433703032347,0.1122380654436547,0.8146242747765513,0.009677204512760947,0.2424596604796268,0.1692249535210768,0.7939756305904431,0.7103932847721939,0.6301588988855217,0.8497041183439762,0.2342436653492108,0.4901195112080609,0.3258446089529753,0.5291900688825032,0.4017359755807679,0.7540388070839068,0.8533076541581138,0.3709177514046851,0.2483650451546123,0.5864182953157903,0.3225141008309335,0.6171562944373594,0.6765187477792682,0.000914353678700829,0.7085971530915588,0.06476708210930152,0.0411864613430848,0.07788523118060013,0.354005442580292,0.3278425080448867,0.8370301118647052,0.0387282040948194,0.9829951136239522,0.9261288429277723,0.02438938057891146,0.1935381286715335,0.869139909801451,0.2358554178557084,0.0231717317671482,33.47200291248457,0.5921787035329465,0.1341662543491269,0.2628837098817111,0.1341964612094748,0.6098844707950436,0.04881270363303974
(55,),0.06303220471812473,0.2454088134345436,0.9920373753268354,0.3492695672797171,0.4904903363987453,0.7046063475531328,0.8051507271401701,0.1242997537631111,0.3277821678203478,0.3260142961147328,0.8268617621195598,0.0214935832890056,0.7848524109293847,0.7025087365590441,0.2780529859110396,0.1387948859668525,0.1374711763359471,0.6308005442731092,0.8474632954481761,0.7653014045468552,0.04300967724427796,0.2552808499186998,0.2741880777403936,0.6870784424296242,0.199507408123476,0.1754942567427382,0.9798951890033951,0.2993058519083945,0.827972467902825,0.2417937851313284,0.4458461188343409,0.6865750483736586,0.0124463314378544,0.7611574664964993,0.5899872255827193,0.1204652330816238,0.2952428624198925,0.2204496968559061,0.1206102051872827,0.9775932855789362,0.965425597238633,0.8158125837659363,0.5074900209306021,0.1351386652819804,0.7254481164744678,0.1260189212620767,0.734629976123685,0.9578966595645194,0.7218134590379062,0.2962270281145556,0.5949223721047313,0.8474396448147669,0.7380529179422685,0.3426798914507941,31.01888804805742,0.6275299411218049,0.4851690225308274,0.99916981201802,0.661128453593063,0.8616624075862632
(56,),0.7835609503538263,0.5509502352473791,0.3851526780265396,0.3393655024943052,0.4993289166033016,0.1493293999272176,0.496292808514196,0.2721291421881657,0.2515689384256767,0.8981151510339299,0.4142073426581019,0.4453899782471664,0.9473892443774649,0.2177828851645094,0.8265444055743865,0.9831859925593089,0.5123769627507838,0.1609635308423418,0.8683104600590935,0.2068123537618303,0.8285157517731432,0.3823588755848528,0.8318268577370705,0.7499083166202416,0.5751210233175523,0.7702657588280472,0.8809603670866831,0.8920625640774837,0.4370013139857695,0.6148435121094226,0.4286678534414275,0.1659361809405867,0.6282987094612239,0.3346131978497747,0.6493653579919015,0.4993217029481481,0.7121172175564332,0.2412452626389641,0.3878988060487652,0.4927852286000314,0.8806181385988339,0.785861542322685,0.4945110854195925,0.5860862222224756,0.7867752100117787,0.02095241809625582,0.7374979076128344,0.3975565058366635,0.1428683755717819,0.04504915953582708,0.1841977090307278,0.6304305691400675,0.3719800461235352,0.7113796195006453,0.2439260120421711,31.74873842875496,0.993186285860929,0.8470612532108961,0.6156887710783965,0.3205404169908087
(57,),0.1845721518550716,0.1221116941780603,0.7827227422058284,0.01273476338625746,0.06658600046636358,0.7179593853575905,0.789648276829917,0.05098180296320032,0.1768140775580894,0.7239237409021015,0.2242741134722119,0.2151713531818501,0.8282835300677743,0.6594765121277685,0.5650591672405477,0.3495341859033798,0.3388458299374916,0.4821777146916244,0.411197294941438,0.5574203497907847,0.9951758592199784,0.8169844836060388,0.9900027280825179,0.7767776019470041,0.008820903717665855,0.2274461923512105,0.4923198670126622,0.8218783229934284,0.8095995346097956,0.3573250356653028,0.8648777961435213,0.7696285315072406,0.6123607063525754,0.3050008311913339,0.3601623611554931,0.06269804451597673,0.4466112115591065,0.5592242495738646,0.021200038865141,0.6127417268385186,0.1020969373978857,0.04994491579081953,0.4081381238027595,0.4518329742858592,0.7550582877214597,0.889660840060607,0.6936534609864821,0.7885565604230751,0.97426501526953,0.1053563486854436,0.5887344481076388,0.4256423700807492,0.538901164819799,0.6856359934435484,0.6241040261131016,0.0344014330150923,30.84708589344143,0.3753606081300551,0.1612188738773938,0.3401739302253921
(58,),0.6333716432956843,0.5966789933118831,0.96274737881158,0.7165386466183973,0.2633313726495033,0.1302241107115019,0.6326055832475608,0.0786360208514583,0.6529073815395462,0.4195193873236249,0.8010940165422941,0.5618465617532195,0.5635775934900011,0.332545754116816,0.7384675809831799,0.4104086876362586,0.332578880012245,0.4699105064425707,0.4434801307966408,0.2954973467314019,0.1581693767058398,0.2278713124045192,0.08264405972215526,0.2895629914604386,0.4461676289151212,0.4765828482389384,0.1423293237207349,0.5885321229101674,0.791208835952069,0.02428554909432434,0.764727305837705,0.2913486582203955,0.4961555665927853,0.006340731511340756,0.0168875446696129,0.0623464854903642,0.8582055022080044,0.3568568237352445,0.174839452015536,0.9892698487183298,0.413995519924391,0.6800422351145947,0.7392886457224808,0.7894168587136026,0.189515779405685,0.1442932143576235,0.6702775483088321,0.2553015309160298,0.5926348192424788,0.3790949623977205,0.2710403913145244,0.8492394394175802,0.5937383643889071,0.2417761506681547,0.9086318533517695,0.07149145903342337,0.235720556032935,33.65187910232313,0.9648232542496087,0.3624533398388133
(59,),0.3934648958113144,0.08537399828412055,0.02516594771802837,0.4776018990204999,0.8078713598205142,0.6802711345902455,0.3817577821292372,0.06418737996383603,0.6480297946080623,0.2070637811975788,0.1050068043387431,0.9489248897735861,0.9548322724796777,0.1146071576188683,0.07496316547387717,0.6292968394047186,0.8307412417478488,0.5081179517921707,0.2446496017938893,0.6078647286088152,0.3546789393565066,0.729492712541929,0.8558276767072085,0.4020457661508814,0.4266223362529565,0.7652944294975732,0.4589495875568349,0.4060961045978905,0.8051746562525502,0.6425105629535853,0.388002045979092,0.12982398846208,0.7385637676543462,0.1219211653246351,0.2636881220762149,0.04933061848986019,0.3215757110210704,0.6350882047296059,0.271177527572306,0.1471349230623728,0.899729263569203,0.1477171256385844,0.1379312391424571,0.4906511251510728,0.07002104464157488,0.1771324714335127,0.3585771577106944,0.3865934656839475,0.5802123577890844,0.857864353295264,0.1854715407516659,0.2764290038984819,0.5501101744592581,0.6372601627900092,0.7791998957893176,0.996351030318006,0.4635397031363382,0.7159161945253266,32.16262736287974,0.5851451541693944
(60,),0.1125982052767997,0.5511616866777967,0.9397701078530757,0.6598287559749914,0.8135790871207462,0.7794781667047497,0.1503226577769867,0.8619328980563353,0.3672870256790094,0.5520441854491734,0.8786415346824982,0.8131401743448646,0.3854832546362075,0.9492999179479337,0.3939370206155815,0.3487922244255579,0.9325093764715008,0.8159737143659979,0.8610388193468529,0.9837184141401306,0.8434559870735758,0.01359203518136812,0.6738535731050681,0.3154921468820237,0.3214293923836765,0.8272057010041135,0.7505040190725812,0.2235335618903579,0.4119861797764997,0.6464776085378994,0.9217337942810767,0.2854621511259419,0.7463758032620931,0.2626778664491282,0.7547181994180792,0.9396814752388244,0.859350748878198,0.002380638820366896,0.5593980483548295,0.8510114320263868,0.8494934029852467,0.7792314216455657,0.9258068055732792,0.4328563894179512,0.6616409168285379,0.9335625078237065,0.03788121107025634,0.3717163700941797,0.9823998653830557,0.905630190895928,0.1698745900391702,0.1838370599339995,0.9362755051361337,0.8508294273274595,0.4194417947508908,0.5954372007500829,0.5491907481017696,0.2806455274315344,0.5256326124540946,35.76224113795171
