index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
48,NaN,1.0,NaN,NaN,0.0001650818,-0.0001650818,0.003207087,-0.003207087,0.011759,-0.011759,0.0269219,-0.0269219,0.04417994,-0.04417994,0.04615758,-0.04615758,-0.00562406,0.00562406,-0.1716918,0.1716918,-0.5098862,0.5098862,-0.9960359,0.9960359,-1.362414,1.362414,-0.8655179,0.8655179,1.888934,-1.888934,8.708653,-8.708653,20.49907,-20.49907,34.00577,-34.00577,36.18261,-36.18261,-2.260038,2.260038,-127.895,127.895,-386.2157,386.2157,-761.6241,761.6241,-1054.039,1054.039,-699.5777,699.5777,-269.2746,269.2746,5.158806e-6,-5.158806e-6,8.990387e-5,-8.990387e-5,0.0001721847,-0.0001721847,0.000206593,-0.000206593,6.547336e-5,-6.547336e-5,-0.0004775126,0.0004775126,-0.001679978,0.001679978,-0.003571442,0.003571442,-0.005378955,0.005378955,-0.004623605,0.004623605,0.003742874,-0.003742874,0.0269773,-0.0269773,0.07054862,-0.07054862,0.1270396,-0.1270396,0.1553343,-0.1553343,0.05363394,-0.05363394,-0.3540584,0.3540584,-1.269359,1.269359,-2.724761,2.724761,-4.146428,4.146428,-3.65899,3.65899,2.593533,-2.593533,20.21491,-20.21491,2.370045,-2.370045,-5.03214,5.03214,-8.414832,8.414832
49,1.0,NaN,NaN,NaN,0.0006001939,-0.0006001939,0.0001701923,-0.0001701923,-0.003207087,0.003207087,-0.01153002,0.01153002,-0.02526507,0.02526507,-0.03937117,0.03937117,-0.03673895,0.03673895,0.0185473,-0.0185473,0.1799523,-0.1799523,0.4920812,-0.4920812,0.9135821,-0.9135821,1.168051,-1.168051,0.5426972,-0.5426972,-2.233213,2.233213,-8.68964,8.68964,-19.28981,19.28981,-30.3462,30.3462,-28.95714,28.95714,12.2744,-12.2744,134.5774,-134.5774,373.3176,-373.3176,699.5777,-699.5777,906.1186,-906.1186,451.5355,-451.5355,1.875606e-5,-1.875606e-5,-3.219361e-5,3.219361e-5,-9.210244e-5,9.210244e-5,-0.0001545518,0.0001545518,-0.0001691285,0.0001691285,-1.159529e-5,1.159529e-5,0.0005230725,-0.0005230725,0.001645438,-0.001645438,0.00331621,-0.00331621,0.004710125,-0.004710125,0.003417871,-0.003417871,-0.005219735,0.005219735,-0.02749449,0.02749449,-0.06720487,0.06720487,-0.1150162,0.1150162,-0.129492,0.129492,-0.01425665,0.01425665,0.38892,-0.38892,1.245078,-1.245078,2.533482,-2.533482,3.638665,-3.638665,2.734996,-2.734996,-3.741226,3.741226,-20.66013,20.66013,0.0952396,-0.0952396,14.11048,-14.11048
50,NaN,1.0,NaN,NaN,-0.0006001939,0.0006001939,-0.0001701923,0.0001701923,0.003207087,-0.003207087,0.01153002,-0.01153002,0.02526507,-0.02526507,0.03937117,-0.03937117,0.03673895,-0.03673895,-0.0185473,0.0185473,-0.1799523,0.1799523,-0.4920812,0.4920812,-0.9135821,0.9135821,-1.168051,1.168051,-0.5426972,0.5426972,2.233213,-2.233213,8.68964,-8.68964,19.28981,-19.28981,30.3462,-30.3462,28.95714,-28.95714,-12.2744,12.2744,-134.5774,134.5774,-373.3176,373.3176,-699.5777,699.5777,-906.1186,906.1186,-451.5355,451.5355,-1.875606e-5,1.875606e-5,3.219361e-5,-3.219361e-5,9.210244e-5,-9.210244e-5,0.0001545518,-0.0001545518,0.0001691285,-0.0001691285,1.159529e-5,-1.159529e-5,-0.0005230725,0.0005230725,-0.001645438,0.001645438,-0.00331621,0.00331621,-0.004710125,0.004710125,-0.003417871,0.003417871,0.005219735,-0.005219735,0.02749449,-0.02749449,0.06720487,-0.06720487,0.1150162,-0.1150162,0.129492,-0.129492,0.01425665,-0.01425665,-0.38892,0.38892,-1.245078,1.245078,-2.533482,2.533482,-3.638665,3.638665,-2.734996,2.734996,3.741226,-3.741226,20.66013,-20.66013,-0.0952396,0.0952396,-14.11048,14.11048
51,1.0,NaN,NaN,NaN,0.0003961082,-0.0003961082,0.0006001939,-0.0006001939,-0.0001650818,0.0001650818,-0.002963751,0.002963751,-0.008780991,0.008780991,-0.01718629,0.01718629,-0.02355475,0.02355475,-0.01505212,0.01505212,0.03240718,-0.03240718,0.1500986,-0.1500986,0.3538179,-0.3538179,0.5876633,-0.5876633,0.6267259,-0.6267259,-0.03461098,0.03461098,-2.201331,2.201331,-6.661885,6.661885,-13.15322,13.15322,-18.23011,18.23011,-12.16448,12.16448,23.4797,-23.4797,112.949,-112.949,269.2746,-269.2746,451.5355,-451.5355,490.1868,-490.1868,1.237838e-5,-1.237838e-5,-6.000704e-6,6.000704e-6,-3.029254e-5,3.029254e-5,-6.354354e-5,6.354354e-5,-9.433035e-5,9.433035e-5,-8.087691e-5,8.087691e-5,6.365138e-5,-6.365138e-5,0.0004647214,-0.0004647214,0.001217396,-0.001217396,0.002194755,-0.002194755,0.002688369,-0.002688369,0.0009414429,-0.0009414429,-0.006086963,0.006086963,-0.02188749,0.02188749,-0.04704322,0.04704322,-0.07168231,0.07168231,-0.06346188,0.06346188,0.04420125,-0.04420125,0.348204,-0.348204,0.9243297,-0.9243297,1.682036,-1.682036,2.089258,-2.089258,0.8104769,-0.8104769,-4.487797,4.487797,-16.52619,16.52619,15.31834,-15.31834
52,NaN,1.0,NaN,NaN,-0.0003961082,0.0003961082,-0.0006001939,0.0006001939,0.0001650818,-0.0001650818,0.002963751,-0.002963751,0.008780991,-0.008780991,0.01718629,-0.01718629,0.02355475,-0.02355475,0.01505212,-0.01505212,-0.03240718,0.03240718,-0.1500986,0.1500986,-0.3538179,0.3538179,-0.5876633,0.5876633,-0.6267259,0.6267259,0.03461098,-0.03461098,2.201331,-2.201331,6.661885,-6.661885,13.15322,-13.15322,18.23011,-18.23011,12.16448,-12.16448,-23.4797,23.4797,-112.949,112.949,-269.2746,269.2746,-451.5355,451.5355,-490.1868,490.1868,-1.237838e-5,1.237838e-5,6.000704e-6,-6.000704e-6,3.029254e-5,-3.029254e-5,6.354354e-5,-6.354354e-5,9.433035e-5,-9.433035e-5,8.087691e-5,-8.087691e-5,-6.365138e-5,6.365138e-5,-0.0004647214,0.0004647214,-0.001217396,0.001217396,-0.002194755,0.002194755,-0.002688369,0.002688369,-0.0009414429,0.0009414429,0.006086963,-0.006086963,0.02188749,-0.02188749,0.04704322,-0.04704322,0.07168231,-0.07168231,0.06346188,-0.06346188,-0.04420125,0.04420125,-0.348204,0.348204,-0.9243297,0.9243297,-1.682036,1.682036,-2.089258,2.089258,-0.8104769,0.8104769,4.487797,-4.487797,16.52619,-16.52619,-15.31834,15.31834
53,NaN,NaN,1.0,NaN,15.31834,-15.31834,14.11048,-14.11048,8.414832,-8.414832,3.529657,-3.529657,0.7337407,-0.7337407,-0.38014,0.38014,-0.569691,0.569691,-0.4110381,0.4110381,-0.2081839,0.2081839,-0.06879159,0.06879159,-0.001081593,0.001081593,0.01958519,-0.01958519,0.01836448,-0.01836448,0.01105681,-0.01105681,0.004690582,-0.004690582,0.001012724,-0.001012724,-0.0004703788,0.0004703788,-0.0007360859,0.0007360859,-0.0005370716,0.0005370716,-0.000274406,0.000274406,-9.261722e-5,9.261722e-5,-5.158806e-6,5.158806e-6,1.875606e-5,-1.875606e-5,1.237838e-5,-1.237838e-5,0.4786981,-0.4786981,-0.5164435,0.5164435,-0.1402437,0.1402437,0.0253274,-0.0253274,0.06528931,-0.06528931,0.05256362,-0.05256362,0.0288853,-0.0288853,0.01088137,-0.01088137,0.001381289,-0.001381289,-0.001983184,0.001983184,-0.002240072,0.002240072,-0.001470101,0.001470101,-0.0006839839,0.0006839839,-0.0001902176,0.0001902176,2.942009e-5,-2.942009e-5,8.401152e-5,-8.401152e-5,6.85861e-5,-6.85861e-5,3.804362e-5,-3.804362e-5,1.452254e-5,-1.452254e-5,1.989106e-6,-1.989106e-6,-2.527403e-6,2.527403e-6,-2.947823e-6,2.947823e-6,-1.985736e-6,1.985736e-6,-9.46642e-7,9.46642e-7,-1.87522e-7,1.87522e-7,3.868244e-7,-3.868244e-7
54,NaN,NaN,NaN,1.0,-15.31834,15.31834,-14.11048,14.11048,-8.414832,8.414832,-3.529657,3.529657,-0.7337407,0.7337407,0.38014,-0.38014,0.569691,-0.569691,0.4110381,-0.4110381,0.2081839,-0.2081839,0.06879159,-0.06879159,0.001081593,-0.001081593,-0.01958519,0.01958519,-0.01836448,0.01836448,-0.01105681,0.01105681,-0.004690582,0.004690582,-0.001012724,0.001012724,0.0004703788,-0.0004703788,0.0007360859,-0.0007360859,0.0005370716,-0.0005370716,0.000274406,-0.000274406,9.261722e-5,-9.261722e-5,5.158806e-6,-5.158806e-6,-1.875606e-5,1.875606e-5,-1.237838e-5,1.237838e-5,-0.4786981,0.4786981,0.5164435,-0.5164435,0.1402437,-0.1402437,-0.0253274,0.0253274,-0.06528931,0.06528931,-0.05256362,0.05256362,-0.0288853,0.0288853,-0.01088137,0.01088137,-0.001381289,0.001381289,0.001983184,-0.001983184,0.002240072,-0.002240072,0.001470101,-0.001470101,0.0006839839,-0.0006839839,0.0001902176,-0.0001902176,-2.942009e-5,2.942009e-5,-8.401152e-5,8.401152e-5,-6.85861e-5,6.85861e-5,-3.804362e-5,3.804362e-5,-1.452254e-5,1.452254e-5,-1.989106e-6,1.989106e-6,2.527403e-6,-2.527403e-6,2.947823e-6,-2.947823e-6,1.985736e-6,-1.985736e-6,9.46642e-7,-9.46642e-7,1.87522e-7,-1.87522e-7,-3.868244e-7,3.868244e-7
55,NaN,NaN,1.0,NaN,-16.52619,16.52619,0.0952396,-0.0952396,5.03214,-5.03214,4.60686,-4.60686,2.738061,-2.738061,1.143855,-1.143855,0.2344713,-0.2344713,-0.1262425,0.1262425,-0.1864388,0.1864388,-0.1339681,0.1339681,-0.06762472,0.06762472,-0.02221108,0.02221108,-0.0002273513,0.0002273513,0.006435822,-0.006435822,0.005996374,-0.005996374,0.00359806,-0.00359806,0.001520361,-0.001520361,0.0003240798,-0.0003240798,-0.0001562057,0.0001562057,-0.0002407215,0.0002407215,-0.0001750788,0.0001750788,-8.990387e-5,8.990387e-5,-3.219361e-5,3.219361e-5,-6.000704e-6,6.000704e-6,-0.5164435,0.5164435,1.035863,-1.035863,-0.3651416,0.3651416,-0.1675681,0.1675681,-0.04510999,0.04510999,0.008581035,-0.008581035,0.02140071,-0.02140071,0.01714593,-0.01714593,0.00939117,-0.00939117,0.003520847,-0.003520847,0.0004335185,-0.0004335185,-0.0006540539,0.0006540539,-0.0007321844,0.0007321844,-0.0004787675,0.0004787675,-0.0002219569,0.0002219569,-6.121457e-5,6.121457e-5,1.001921e-5,-1.001921e-5,2.754433e-5,-2.754433e-5,2.237486e-5,-2.237486e-5,1.23678e-5,-1.23678e-5,4.692454e-6,-4.692454e-6,6.103812e-7,-6.103812e-7,-8.582707e-7,8.582707e-7,-9.849173e-7,9.849173e-7,-6.310063e-7,6.310063e-7,-1.87522e-7,1.87522e-7
56,NaN,NaN,NaN,1.0,16.52619,-16.52619,-0.0952396,0.0952396,-5.03214,5.03214,-4.60686,4.60686,-2.738061,2.738061,-1.143855,1.143855,-0.2344713,0.2344713,0.1262425,-0.1262425,0.1864388,-0.1864388,0.1339681,-0.1339681,0.06762472,-0.06762472,0.02221108,-0.02221108,0.0002273513,-0.0002273513,-0.006435822,0.006435822,-0.005996374,0.005996374,-0.00359806,0.00359806,-0.001520361,0.001520361,-0.0003240798,0.0003240798,0.0001562057,-0.0001562057,0.0002407215,-0.0002407215,0.0001750788,-0.0001750788,8.990387e-5,-8.990387e-5,3.219361e-5,-3.219361e-5,6.000704e-6,-6.000704e-6,0.5164435,-0.5164435,-1.035863,1.035863,0.3651416,-0.3651416,0.1675681,-0.1675681,0.04510999,-0.04510999,-0.008581035,0.008581035,-0.02140071,0.02140071,-0.01714593,0.01714593,-0.00939117,0.00939117,-0.003520847,0.003520847,-0.0004335185,0.0004335185,0.0006540539,-0.0006540539,0.0007321844,-0.0007321844,0.0004787675,-0.0004787675,0.0002219569,-0.0002219569,6.121457e-5,-6.121457e-5,-1.001921e-5,1.001921e-5,-2.754433e-5,2.754433e-5,-2.237486e-5,2.237486e-5,-1.23678e-5,1.23678e-5,-4.692454e-6,4.692454e-6,-6.103812e-7,6.103812e-7,8.582707e-7,-8.582707e-7,9.849173e-7,-9.849173e-7,6.310063e-7,-6.310063e-7,1.87522e-7,-1.87522e-7
57,NaN,NaN,1.0,NaN,-4.487797,4.487797,-20.66013,20.66013,-2.370045,2.370045,3.99806,-3.99806,4.391897,-4.391897,2.84943,-2.84943,1.310757,-1.310757,0.3548927,-0.3548927,-0.06525107,0.06525107,-0.166285,0.166285,-0.1336512,0.1336512,-0.07336256,0.07336256,-0.0275913,0.0275913,-0.003466645,0.003466645,0.005061627,-0.005061627,0.005699651,-0.005699651,0.003735785,-0.003735785,0.00173585,-0.00173585,0.000481202,-0.000481202,-7.59622e-5,7.59622e-5,-0.0002133001,0.0002133001,-0.0001721847,0.0001721847,-9.210244e-5,9.210244e-5,-3.029254e-5,3.029254e-5,-0.1402437,0.1402437,-0.3651416,0.3651416,1.07695,-1.07695,-0.3725618,0.3725618,-0.1866959,0.1866959,-0.06050949,0.06050949,0.0001185392,-0.0001185392,0.0182128,-0.0182128,0.01674125,-0.01674125,0.009972181,-0.009972181,0.004177119,-0.004177119,0.0008642123,-0.0008642123,-0.0004536678,0.0004536678,-0.0006764566,0.0006764566,-0.0004873869,0.0004873869,-0.0002465702,0.0002465702,-8.130904e-5,8.130904e-5,-1.12717e-6,1.12717e-6,2.329022e-5,-2.329022e-5,2.179637e-5,-2.179637e-5,1.311957e-5,-1.311957e-5,5.576666e-6,-5.576666e-6,1.217716e-6,-1.217716e-6,-5.710124e-7,5.710124e-7,-9.849173e-7,9.849173e-7,-9.46642e-7,9.46642e-7
58,NaN,NaN,NaN,1.0,4.487797,-4.487797,20.66013,-20.66013,2.370045,-2.370045,-3.99806,3.99806,-4.391897,4.391897,-2.84943,2.84943,-1.310757,1.310757,-0.3548927,0.3548927,0.06525107,-0.06525107,0.166285,-0.166285,0.1336512,-0.1336512,0.07336256,-0.07336256,0.0275913,-0.0275913,0.003466645,-0.003466645,-0.005061627,0.005061627,-0.005699651,0.005699651,-0.003735785,0.003735785,-0.00173585,0.00173585,-0.000481202,0.000481202,7.59622e-5,-7.59622e-5,0.0002133001,-0.0002133001,0.0001721847,-0.0001721847,9.210244e-5,-9.210244e-5,3.029254e-5,-3.029254e-5,0.1402437,-0.1402437,0.3651416,-0.3651416,-1.07695,1.07695,0.3725618,-0.3725618,0.1866959,-0.1866959,0.06050949,-0.06050949,-0.0001185392,0.0001185392,-0.0182128,0.0182128,-0.01674125,0.01674125,-0.009972181,0.009972181,-0.004177119,0.004177119,-0.0008642123,0.0008642123,0.0004536678,-0.0004536678,0.0006764566,-0.0006764566,0.0004873869,-0.0004873869,0.0002465702,-0.0002465702,8.130904e-5,-8.130904e-5,1.12717e-6,-1.12717e-6,-2.329022e-5,2.329022e-5,-2.179637e-5,2.179637e-5,-1.311957e-5,1.311957e-5,-5.576666e-6,5.576666e-6,-1.217716e-6,1.217716e-6,5.710124e-7,-5.710124e-7,9.849173e-7,-9.849173e-7,9.46642e-7,-9.46642e-7
59,NaN,NaN,1.0,NaN,0.8104769,-0.8104769,-3.741226,3.741226,-20.21491,20.21491,-2.183294,2.183294,4.036882,-4.036882,4.371784,-4.371784,2.819288,-2.819288,1.289009,-1.289009,0.3438779,-0.3438779,-0.06889076,0.06889076,-0.1663423,0.1663423,-0.1326149,0.1326149,-0.07239088,0.07239088,-0.02700626,0.02700626,-0.003218474,0.003218474,0.005115073,-0.005115073,0.005674352,-0.005674352,0.003696027,-0.003696027,0.001706308,-0.001706308,0.0004659317,-0.0004659317,-7.941148e-5,7.941148e-5,-0.000206593,0.000206593,-0.0001545518,0.0001545518,-6.354354e-5,6.354354e-5,0.0253274,-0.0253274,-0.1675681,0.1675681,-0.3725618,0.3725618,1.07829,-1.07829,-0.3691074,0.3691074,-0.1839148,0.1839148,-0.0589812,0.0589812,0.0006942611,-0.0006942611,0.01828589,-0.01828589,0.01663633,-0.01663633,0.009853662,-0.009853662,0.004099338,-0.004099338,0.0008280235,-0.0008280235,-0.0004637324,0.0004637324,-0.0006749014,0.0006749014,-0.0004829449,0.0004829449,-0.0002429459,0.0002429459,-7.930012e-5,7.930012e-5,-3.560662e-7,3.560662e-7,2.341698e-5,-2.341698e-5,2.171977e-5,-2.171977e-5,1.306755e-5,-1.306755e-5,5.600714e-6,-5.600714e-6,1.217716e-6,-1.217716e-6,-8.582707e-7,8.582707e-7,-1.985736e-6,1.985736e-6
60,NaN,NaN,NaN,1.0,-0.8104769,0.8104769,3.741226,-3.741226,20.21491,-20.21491,2.183294,-2.183294,-4.036882,4.036882,-4.371784,4.371784,-2.819288,2.819288,-1.289009,1.289009,-0.3438779,0.3438779,0.06889076,-0.06889076,0.1663423,-0.1663423,0.1326149,-0.1326149,0.07239088,-0.07239088,0.02700626,-0.02700626,0.003218474,-0.003218474,-0.005115073,0.005115073,-0.005674352,0.005674352,-0.003696027,0.003696027,-0.001706308,0.001706308,-0.0004659317,0.0004659317,7.941148e-5,-7.941148e-5,0.000206593,-0.000206593,0.0001545518,-0.0001545518,6.354354e-5,-6.354354e-5,-0.0253274,0.0253274,0.1675681,-0.1675681,0.3725618,-0.3725618,-1.07829,1.07829,0.3691074,-0.3691074,0.1839148,-0.1839148,0.0589812,-0.0589812,-0.0006942611,0.0006942611,-0.01828589,0.01828589,-0.01663633,0.01663633,-0.009853662,0.009853662,-0.004099338,0.004099338,-0.0008280235,0.0008280235,0.0004637324,-0.0004637324,0.0006749014,-0.0006749014,0.0004829449,-0.0004829449,0.0002429459,-0.0002429459,7.930012e-5,-7.930012e-5,3.560662e-7,-3.560662e-7,-2.341698e-5,2.341698e-5,-2.171977e-5,2.171977e-5,-1.306755e-5,1.306755e-5,-5.600714e-6,5.600714e-6,-1.217716e-6,1.217716e-6,8.582707e-7,-8.582707e-7,1.985736e-6,-1.985736e-6
61,NaN,NaN,1.0,NaN,2.089258,-2.089258,2.734996,-2.734996,-2.593533,2.593533,-19.7335,19.7335,-2.08322,2.08322,3.985035,-3.985035,4.294084,-4.294084,2.763227,-2.763227,1.260615,-1.260615,0.3344955,-0.3344955,-0.06903826,0.06903826,-0.163671,0.163671,-0.1301102,0.1301102,-0.07088277,0.07088277,-0.02636652,0.02636652,-0.003080634,0.003080634,0.005050055,-0.005050055,0.005572252,-0.005572252,0.003620413,-0.003620413,0.001667305,-0.001667305,0.0004563434,-0.0004563434,-6.547336e-5,6.547336e-5,-0.0001691285,0.0001691285,-9.433035e-5,9.433035e-5,0.06528931,-0.06528931,-0.04510999,0.04510999,-0.1866959,0.1866959,-0.3691074,0.3691074,1.087195,-1.087195,-0.3619382,0.3619382,-0.1799751,0.1799751,-0.0574971,0.0574971,0.0008826543,-0.0008826543,0.0180154,-0.0180154,0.0163308,-0.0163308,0.009653156,-0.009653156,0.00400605,-0.00400605,0.000802079,-0.000802079,-0.0004597227,0.0004597227,-0.0006634492,0.0006634492,-0.0004735998,0.0004735998,-0.0002377653,0.0002377653,-7.731367e-5,7.731367e-5,-3.963526e-8,3.963526e-8,2.319209e-5,-2.319209e-5,2.153576e-5,-2.153576e-5,1.306755e-5,-1.306755e-5,5.576666e-6,-5.576666e-6,6.103812e-7,-6.103812e-7,-2.947823e-6,2.947823e-6
62,NaN,NaN,NaN,1.0,-2.089258,2.089258,-2.734996,2.734996,2.593533,-2.593533,19.7335,-19.7335,2.08322,-2.08322,-3.985035,3.985035,-4.294084,4.294084,-2.763227,2.763227,-1.260615,1.260615,-0.3344955,0.3344955,0.06903826,-0.06903826,0.163671,-0.163671,0.1301102,-0.1301102,0.07088277,-0.07088277,0.02636652,-0.02636652,0.003080634,-0.003080634,-0.005050055,0.005050055,-0.005572252,0.005572252,-0.003620413,0.003620413,-0.001667305,0.001667305,-0.0004563434,0.0004563434,6.547336e-5,-6.547336e-5,0.0001691285,-0.0001691285,9.433035e-5,-9.433035e-5,-0.06528931,0.06528931,0.04510999,-0.04510999,0.1866959,-0.1866959,0.3691074,-0.3691074,-1.087195,1.087195,0.3619382,-0.3619382,0.1799751,-0.1799751,0.0574971,-0.0574971,-0.0008826543,0.0008826543,-0.0180154,0.0180154,-0.0163308,0.0163308,-0.009653156,0.009653156,-0.00400605,0.00400605,-0.000802079,0.000802079,0.0004597227,-0.0004597227,0.0006634492,-0.0006634492,0.0004735998,-0.0004735998,0.0002377653,-0.0002377653,7.731367e-5,-7.731367e-5,3.963526e-8,-3.963526e-8,-2.319209e-5,2.319209e-5,-2.153576e-5,2.153576e-5,-1.306755e-5,1.306755e-5,-5.576666e-6,5.576666e-6,-6.103812e-7,6.103812e-7,2.947823e-6,-2.947823e-6
63,NaN,NaN,1.0,NaN,1.682036,-1.682036,3.638665,-3.638665,3.65899,-3.65899,-2.205958,2.205958,-19.65293,19.65293,-2.124961,2.124961,3.922479,-3.922479,4.24895,-4.24895,2.740368,-2.740368,1.253061,-1.253061,0.3343767,-0.3343767,-0.06688763,0.06688763,-0.1616544,0.1616544,-0.1288959,0.1288959,-0.07036773,0.07036773,-0.02625574,0.02625574,-0.003133566,0.003133566,0.004966697,-0.004966697,0.005509771,-0.005509771,0.00358794,-0.00358794,0.001661653,-0.001661653,0.0004775126,-0.0004775126,-1.159529e-5,1.159529e-5,-8.087691e-5,8.087691e-5,0.05256362,-0.05256362,0.008581035,-0.008581035,-0.06050949,0.06050949,-0.1839148,0.1839148,-0.3619382,0.3619382,1.092967,-1.092967,-0.3587665,0.3587665,-0.1787803,0.1787803,-0.05734543,0.05734543,0.0006648903,-0.0006648903,0.01776943,-0.01776943,0.01616938,-0.01616938,0.009578051,-0.009578051,0.003985162,-0.003985162,0.0008053053,-0.0008053053,-0.0004505068,0.0004505068,-0.0006559319,0.0006559319,-0.0004694346,0.0004694346,-0.0002361622,0.0002361622,-7.702825e-5,7.702825e-5,-1.39282e-7,1.39282e-7,2.319209e-5,-2.319209e-5,2.171977e-5,-2.171977e-5,1.311957e-5,-1.311957e-5,4.692454e-6,-4.692454e-6,-2.527403e-6,2.527403e-6
64,NaN,NaN,NaN,1.0,-1.682036,1.682036,-3.638665,3.638665,-3.65899,3.65899,2.205958,-2.205958,19.65293,-19.65293,2.124961,-2.124961,-3.922479,3.922479,-4.24895,4.24895,-2.740368,2.740368,-1.253061,1.253061,-0.3343767,0.3343767,0.06688763,-0.06688763,0.1616544,-0.1616544,0.1288959,-0.1288959,0.07036773,-0.07036773,0.02625574,-0.02625574,0.003133566,-0.003133566,-0.004966697,0.004966697,-0.005509771,0.005509771,-0.00358794,0.00358794,-0.001661653,0.001661653,-0.0004775126,0.0004775126,1.159529e-5,-1.159529e-5,8.087691e-5,-8.087691e-5,-0.05256362,0.05256362,-0.008581035,0.008581035,0.06050949,-0.06050949,0.1839148,-0.1839148,0.3619382,-0.3619382,-1.092967,1.092967,0.3587665,-0.3587665,0.1787803,-0.1787803,0.05734543,-0.05734543,-0.0006648903,0.0006648903,-0.01776943,0.01776943,-0.01616938,0.01616938,-0.009578051,0.009578051,-0.003985162,0.003985162,-0.0008053053,0.0008053053,0.0004505068,-0.0004505068,0.0006559319,-0.0006559319,0.0004694346,-0.0004694346,0.0002361622,-0.0002361622,7.702825e-5,-7.702825e-5,1.39282e-7,-1.39282e-7,-2.319209e-5,2.319209e-5,-2.171977e-5,2.171977e-5,-1.311957e-5,1.311957e-5,-4.692454e-6,4.692454e-6,2.527403e-6,-2.527403e-6
65,NaN,NaN,1.0,NaN,0.9243297,-0.9243297,2.533482,-2.533482,4.146428,-4.146428,3.871975,-3.871975,-2.161683,2.161683,-19.67587,19.67587,-2.159337,2.159337,3.897677,-3.897677,4.236388,-4.236388,2.736217,-2.736217,1.252996,-1.252996,0.3355586,-0.3355586,-0.0657794,0.0657794,-0.1609871,0.1609871,-0.1286129,0.1286129,-0.07030698,0.07030698,-0.02628522,0.02628522,-0.003180153,0.003180153,0.004931282,-0.004931282,0.005491206,-0.005491206,0.003586226,-0.003586226,0.001679978,-0.001679978,0.0005230725,-0.0005230725,6.365138e-5,-6.365138e-5,0.0288853,-0.0288853,0.02140071,-0.02140071,0.0001185392,-0.0001185392,-0.0589812,0.0589812,-0.1799751,0.1799751,-0.3587665,0.3587665,1.09471,-1.09471,-0.3581099,0.3581099,-0.178697,0.178697,-0.05746509,0.05746509,0.0005297216,-0.0005297216,0.01768072,-0.01768072,0.01612811,-0.01612811,0.009566572,-0.009566572,0.003986933,-0.003986933,0.0008103669,-0.0008103669,-0.00044638,0.00044638,-0.0006536467,0.0006536467,-0.000468551,0.000468551,-0.0002359847,0.0002359847,-7.702825e-5,7.702825e-5,-3.963526e-8,3.963526e-8,2.341698e-5,-2.341698e-5,2.179637e-5,-2.179637e-5,1.23678e-5,-1.23678e-5,1.989106e-6,-1.989106e-6
66,NaN,NaN,NaN,1.0,-0.9243297,0.9243297,-2.533482,2.533482,-4.146428,4.146428,-3.871975,3.871975,2.161683,-2.161683,19.67587,-19.67587,2.159337,-2.159337,-3.897677,3.897677,-4.236388,4.236388,-2.736217,2.736217,-1.252996,1.252996,-0.3355586,0.3355586,0.0657794,-0.0657794,0.1609871,-0.1609871,0.1286129,-0.1286129,0.07030698,-0.07030698,0.02628522,-0.02628522,0.003180153,-0.003180153,-0.004931282,0.004931282,-0.005491206,0.005491206,-0.003586226,0.003586226,-0.001679978,0.001679978,-0.0005230725,0.0005230725,-6.365138e-5,6.365138e-5,-0.0288853,0.0288853,-0.02140071,0.02140071,-0.0001185392,0.0001185392,0.0589812,-0.0589812,0.1799751,-0.1799751,0.3587665,-0.3587665,-1.09471,1.09471,0.3581099,-0.3581099,0.178697,-0.178697,0.05746509,-0.05746509,-0.0005297216,0.0005297216,-0.01768072,0.01768072,-0.01612811,0.01612811,-0.009566572,0.009566572,-0.003986933,0.003986933,-0.0008103669,0.0008103669,0.00044638,-0.00044638,0.0006536467,-0.0006536467,0.000468551,-0.000468551,0.0002359847,-0.0002359847,7.702825e-5,-7.702825e-5,3.963526e-8,-3.963526e-8,-2.341698e-5,2.341698e-5,-2.179637e-5,2.179637e-5,-1.23678e-5,1.23678e-5,-1.989106e-6,1.989106e-6
